meet_hnd,venue_state,name,date
15749,NC,ECU Pirate XC Invitational,2019-10-18
16394,MT,UM Western Bulldog XC Open,2019-10-18
16594,MN,St. Bonifacius Invitational,2019-10-18
16601,MI,U.P. College Cross Country Championships,2019-10-18
15681,KY,Murray State Open,2019-10-18
16380,KS,2019 Ollie Isom Invitational ,2019-10-18
15204,IN,Cardinal Classic,2019-10-18
15224,IL,Bradley Pink Classic,2019-10-18
16596,GA,Garden City Dual Meet,2019-10-18
16478,CA,San Diego City College v IVC,2019-10-18
16402,CA,Pat Ryan Invitational,2019-10-18
15673,CA,2019 Mt. Sac Cross Country Invitational,2019-10-18
15489,AL,Blazer Classic,2019-10-18
16609,WI,Wisconsin Private College Championships 2019,2019-10-19
16603,WI,Kollege Town Sports Invitational,2019-10-19
16604,WI,Jim Drews/Tori Neubauer Invitational,2019-10-19
16608,VT,UVM Host Cross-Country Run Meet #2,2019-10-19
15321,TX,Bill Libby Invitational/ ASC Preview Meet 2019,2019-10-19
16600,TX,Arturo Barrios Invitational,2019-10-19
15439,SC, 13th Annual Sand Shark Invitational,2019-10-19
15169,PA,31st Annual Gettysburg Invitational,2019-10-19
15639,PA,2019 Leopard Cross Country Invitational,2019-10-19
15406,OR,Warner Pacific XC Classic,2019-10-19
15273,OR,L&C Invite,2019-10-19
16611,OH,Wooster Vs Kenyon,2019-10-19
15266,OH,Oberlin College Inter-Regional Rumble,2019-10-19
16605,NY,St. Josephs College Invitational,2019-10-19
16599,NY,Mountain Valley Conference Championships,2019-10-19
16140,NY,Fighting Tigers Invitational,2019-10-19
15062,NY,ESF Mighty Oak XC Invite,2019-10-19
16391,NY,Canisius Alumni Classic ,2019-10-19
16401,NY,2019 Cross Country Only Invitational,2019-10-19
15354,NJ,Rowan Inter-regional Border Battle,2019-10-19
15159,NJ,Princeton Cross Country Invitational,2019-10-19
15268,ND,University of North Dakotas Ron Pynn Classic,2019-10-19
15917,MO,St. Louis Fall Cross Country Classic,2019-10-19
16612,MD,Hood College Open,2019-10-19
16607,MA,Western New England University Invitational,2019-10-19
15984,MA,Suffolk University Cross Country Invitational,2019-10-19
16231,LA,Gulf Coast Athletic Conference Cross Country Championships*,2019-10-19
16610,IN,UE Invitational 2019,2019-10-19
16602,IN,Pre-National Invitational,2019-10-19
16606,IL,Principia Cowbell Invite,2019-10-19
15302,GA,Berry College Cross Country Invitational,2019-10-19
15785,CT,Connecticut College XC Invitational,2019-10-19
15297,CA,Santa Clara Bronco Invitational,2019-10-19
15922,CA,2019 Highlander Invitational,2019-10-19
15869,AZ,Redhawk Invitational,2019-10-19
15469,AR,Little Rock Invitational ,2019-10-19
16628,PA,BA 4K #2,2019-10-21
16299,MS,SWAC Cross Country Championships ,2019-10-21
16260,NY,NJCAA Region XV Championship,2019-10-23
16481,VA,The Bluefield/Mercer Cup 2019,2019-10-24
16009,VA,CIAA XC Conference Championship,2019-10-24
16634,WI,UW-Oshkosh Open,2019-10-25
16639,WI,UW-Eau Claire City Wells 5K,2019-10-25
16653,UT,2019 Utah XC Open,2019-10-25
16636,TN,The Dual at the Tweetsie,2019-10-25
16534,SC,SIAC Cross Country Championships,2019-10-25
16518,PA,PSAC Championships,2019-10-25
15138,PA,LVC Last Chance Run Fast Invite,2019-10-25
15306,PA,Haverford Invitational,2019-10-25
16532,NY,Reif Memorial,2019-10-25
16637,MO,NJCAA Region XVI Championships,2019-10-25
15323,MI,2019 EMU Fall XC Classic,2019-10-25
16598,ME,Thomas College Cross Country Open,2019-10-25
15797,IN,Bulldog Invitational,2019-10-25
15698,IL,WIU Leatherneck Open,2019-10-25
16135,IL,Region 24 Junior College Championships,2019-10-25
16447,IA,Region XI Championship Meet,2019-10-25
16635,IA,Luther vs. La Crosse Dual,2019-10-25
16638,GA,Reinhardt - Bryan Dual Meet,2019-10-25
15610,CT,17th Annual CCSU Mini Meet,2019-10-25
15372,CA,Titan Invite,2019-10-25
15759,CA,2019 Western State Conference Cross Country Championships,2019-10-25
15762,CA,2019 Inland Empire Athletic Cross Country Championships ,2019-10-25
16437,AZ,NJCAA Region I Cross Country Championships,2019-10-25
16379,AL,ACCC Cross Country Championships,2019-10-25
16641,WV,Mountain East Conference Cross Country Championships,2019-10-26
16147,SD,Mount Marty Invite 2019,2019-10-26
16185,SC,NJCAA Region X Championship,2019-10-26
16646,SC,Bob Jones Invitational,2019-10-26
15422,OH,G-MAC Cross Country Championships ,2019-10-26
16591,NY,Hamilton College Tune-up Invitational,2019-10-26
16515,NY,East Coast Conference Championsips,2019-10-26
16648,NM,NJCAA Region V Championships at Western Texas,2019-10-26
15774,NM,Lone Star Cross Country Championships,2019-10-26
16650,NE,NSIC Confernece Championship,2019-10-26
16643,NE,NJCAA Region IX XC Championships,2019-10-26
16392,NC,South Atlantic Conference Championship ,2019-10-26
16513,NC,2019 Peach Belt Conference Cross Country Championship,2019-10-26
15167,NC,2019 Conference Carolinas XC Championships,2019-10-26
16143,MT,2019 GNAC Cross Country Championships,2019-10-26
16525,MO,MIAA Cross Country Championships,2019-10-26
16429,ME,Bowdoin XC Invitational II,2019-10-26
15246,KY,Asbury Invitational,2019-10-26
16645,KS,NJCAA Region VI XC Championships,2019-10-26
16644,KS,NAIA Mid-States Classic,2019-10-26
16471,IN,2019 GLVC Cross Country Championships,2019-10-26
16512,IN,2019 GLIAC Cross Country Championships,2019-10-26
16230,IL,NJCAA Region IV Championships,2019-10-26
16647,IA,NAIA Seminole Valley Stampede Hosted By Mount Mercy Universi,2019-10-26
15560,FL,Sunshine State Cross Country Championships,2019-10-26
16369,DE,MEAC Cross Country Championships,2019-10-26
16015,CO,RMAC Cross Country Championships,2019-10-26
16384,CO,Maverick Open,2019-10-26
15289,CA,William Jessup Warrior Invitational,2019-10-26
16446,CA,PacWest Cross Country Championships,2019-10-26
16453,CA,CCAA Cross Country Championships,2019-10-26
15430,CA,2019 ACAA Conference Cross Country Championships,2019-10-26
16642,AR,2019 Great American Conference Championships,2019-10-26
16640,AL,Gulf South Conference XC Championships 2019,2019-10-26
16649,PA,Central Atlantic Collegiate Conference XC Champs,2019-10-27
16205,NY,Northeast-10 Cross Country Championships,2019-10-27
16395,NY,2019 CUNYAC Mens & Womens Cross Country Championship,2019-10-27
16465,CA,CVC Cross Country Championships,2019-10-28
16613,GA,SSU Last Chance,2019-10-29
16516,NY,Skyline Conference Championship,2019-10-31
16658,VA,ACC Cross Country Championships,2019-11-01
16659,UT,Mountain West Championships,2019-11-01
16681,TN,2019 American Athletic Conference XC Championships,2019-11-01
16322,OR,Pac-12 Cross Country Championships ,2019-11-01
16386,NY,Ivy League Heptagonal Cross Country Championships,2019-11-01
16656,KY,SEC Championships,2019-11-01
16660,CA,West Coast Conference,2019-11-01
16434,CA,Big 8 Championships,2019-11-01
15760,CA,2019 South Coast Conference Cross Country Championships,2019-11-01
15758,CA,2019 Orange Empire Conference Cross Country Championships,2019-11-01
16662,CA,2019 Cal Pac XC Women,2019-11-01
16661,CA,2019 Cal Pac XC Men,2019-11-01
16657,AR,2019 Southland Conference Championships,2019-11-01
16680,WI,WIAC Conference Championships,2019-11-02
16228,WI,BIG EAST Cross Country Championships,2019-11-02
16476,WI,2019 UMAC Cross Country Championship,2019-11-02
16676,WI,2019 NACC Championships,2019-11-02
16615,WA,NW regional Championship,2019-11-02
16329,WA,Northwest Conference Championship,2019-11-02
16679,VT,NAC Cross-Country Run Championship,2019-11-02
16133,VA,Colonial Athletic Association (CAA) Cross Country Championship,2019-11-02
16664,VA,Atlantic 10 Cross Country Championships,2019-11-02
15652,VA,2019 ODAC Cross Country Championships,2019-11-02
16385,TX,Big 12 Cross Country Championships,2019-11-02
15320,TX,ASC 2019 Championships,2019-11-02
16616,TN,Southern Conference XC Championship 2019,2019-11-02
15703,RI,TCCC Cross Country Championship,2019-11-02
16684,PA,UAA Championships,2019-11-02
16683,PA,PAC Cross Country Championships (Women),2019-11-02
16682,PA,PAC Cross Country Championships (Men),2019-11-02
16671,PA,CSAC Championships,2019-11-02
16373,PA,Atlantic East Conference Cross Country Championships,2019-11-02
16673,PA,AMCC Championship,2019-11-02
16730,PA,2019 Centennial Open,2019-11-02
15170,PA,2019 Centennial Conference Championships ,2019-11-02
16306,PA,2019 Capital Athletic Conference Cross Country Championships,2019-11-02
15183,PA,10th Annual Go-Fast River Run,2019-11-02
16153,OR,2019 NWAC Southern Region Championshiop,2019-11-02
16462,OH,Ohio Athletic Conference XC Championships,2019-11-02
16585,NY,SUNYAC Cross Country Championships,2019-11-02
16263,NY,Patriot League Cross Country Championships,2019-11-02
16121,NY,NEAC Cross Country Championships,2019-11-02
16586,NY,Empire 8 Cross Country Championships,2019-11-02
16461,NY,2019 Liberty League Championships,2019-11-02
16455,NY,2019 America East X-C Championships,2019-11-02
16325,NJ,NJAC Cross Country Championships ,2019-11-02
15591,NJ,2019 MAAC Cross Country Championships,2019-11-02
16627,ND,Summit League Cross Country Championship,2019-11-02
15226,NC,USA South Championships,2019-11-02
16227,NC,Big South Cross Country Championships,2019-11-02
16672,MO,Western Athletic Conference XC Championships,2019-11-02
16678,MN,MIAC Conference Championships,2019-11-02
16622,ME,GNAC XC Championships,2019-11-02
15041,MD,2019 Middle Atlantic Conference Cross Country Championships,2019-11-02
16670,MA,NESCAC Cross Country Championships,2019-11-02
16588,MA,MASCAC Cross Country Championships,2019-11-02
15702,MA,Little East Conference XC Championship,2019-11-02
16572,KY,SLIAC Cross Country Championships,2019-11-02
16540,KY,Horizon League Cross Country Championships,2019-11-02
16626,KY,Conference USA Cross Country Championships,2019-11-02
16667,IN,North Coast AC Championships,2019-11-02
15305,IN,Missouri Valley Cross Country Championships,2019-11-02
15295,IN,Michigan Intercollegiate Athletic Association Championships,2019-11-02
16669,IL,Ohio Valley Conference Championship,2019-11-02
16630,IL,Midwest Conference Cross Country Championships,2019-11-02
16674,IL,Mid American Conference Meet,2019-11-02
16677,IL,CCIW Championships,2019-11-02
16675,IA,American Rivers Conference Championships,2019-11-02
16665,GA,Sun Belt Conference,2019-11-02
16625,GA,Southern Athletic Association Cross Country Championships 2019,2019-11-02
16368,FL,ASUN Cross Country Championships,2019-11-02
16305,DC,2019 Landmark Conference Cross Country Championships,2019-11-02
16668,CT,Northeast Conference Championship,2019-11-02
16460,CO,SCAC Cross Country Championships 2019,2019-11-02
16398,CO,2019 Big Sky Cross Country Championship,2019-11-02
16364,CA,Big West Championships,2019-11-02
16666,CA,2019 SCIAC Cross Country Championships,2019-11-02
16686,AL,SSAC XC Championships 2019,2019-11-02
16685,OH,Big Ten Championships,2019-11-03
16621,MA,2019 NEWMAC Cross Country Championships,2019-11-03
16687,IN,HCAC Championship,2019-11-03
16693,MN,The Great Karhu Shoe Run,2019-11-07
16692,IL,North Central College Red-White Open,2019-11-07
15281,VA,Hokie Open,2019-11-08
16696,TX,2019 RRAC Championship,2019-11-08
16633,PA,Grove City College Twilight 5k,2019-11-08
16238,OR,Cascade Collegiate Cross Country Championships*,2019-11-08
16698,OH,Wooster Twilight 5k Challenge,2019-11-08
16234,MT,Frontier Conference Cross Country Championships*,2019-11-08
16695,IL,AMC XC Championships,2019-11-08
16697,IA,Saga Cup,2019-11-08
16694,IA,North Star Athletic Association CROSS COUNTRY Championships,2019-11-08
15763,CA,2019 Southern California Regional Cross Country Championships,2019-11-08
16699,CA,2019 GSAC Cross Country Championships,2019-11-08
16550,CA,2019 CCCAA Northern California Championship,2019-11-08
16556,TX,NCAA Division II South Central Region Cross Country Championships,2019-11-09
16249,SC,The Sun Conference Cross Country Championships*,2019-11-09
16704,PA,NCAA Division II East Region Cross Country Championships,2019-11-09
16551,PA,NCAA Division II Atlantic Region Cross Country Championships,2019-11-09
16710,PA,NAIA RIVER STATES CONF WOMEN,2019-11-09
16709,PA,NAIA RIVER STATES CONF MEN,2019-11-09
16558,OR,NCAA Division II West Region Cross Country Championships,2019-11-09
16701,OK,Sooner Athletic Conference Championships,2019-11-09
16125,NY,ECAC DIII Cross Country Championships,2019-11-09
16016,NM,NJCAA Division I Cross Country Championships,2019-11-09
16557,NC,NCAA Division II Southeast Region Cross Country Championships,2019-11-09
16552,MO,NCAA Division II Central Region Cross Country Championships,2019-11-09
16703,MO,HAAC XC Championships,2019-11-09
16250,MI,Wolverine-Hoosier AC Cross Country Championships*,2019-11-09
16251,KY,Mid-South Conference Cross Country Championships*,2019-11-09
16711,KS,Aii Conference CC Championships,2019-11-09
16708,KS,2019 KCAC Conference Championships,2019-11-09
16706,IN,NCAA Division II Midwest Region Cross Country Championships ,2019-11-09
16239,IN,Chicagoland Collegiate Cross Country Championships*,2019-11-09
16712,IN,2019 Crossroads League XC Championship,2019-11-09
16702,IA,GPAC 2019 XC Championship,2019-11-09
16705,GA,AAC XC Championships,2019-11-09
16555,FL,NCAA Division II South Region Cross Country Championships,2019-11-09
16707,CO,AFXC 5K Open,2019-11-09
16714,MA,2019 USATF New England Cross Country Championships,2019-11-10
16716,PA,BA 4K #3,2019-11-12
16721,WI,NCAA Division I Great Lakes Region Cross Country Championships,2019-11-15
16722,WA,NCAA Division I West Region Cross Country Championships,2019-11-15
16580,VA,NCAA Division I Southeast Region Cross Country Championships,2019-11-15
16574,UT,NCAA Division I Mountain Region Cross Country Championships,2019-11-15
16576,PA,NCAA Division I Mid-Atlantic Region Cross Country Championships,2019-11-15
16577,OK,NCAA Division I Midwest Region Cross Country Championships,2019-11-15
16578,NY,NCAA Division I Northeast Region Cross Country Championships,2019-11-15
16719,FL,NCAA Division I South Region Cross Country Championships,2019-11-15
16720,AR,NCAA Division I South Central Region Cross Country Championships,2019-11-15
16724,WI,NCAA Division III Midwest Region Cross Country Championships,2019-11-16
16568,TN,NCAA Division III South/Southeast Region Cross Country Championships,2019-11-16
16564,PA,NCAA Division III Mideast Region Cross Country Championships,2019-11-16
16561,NY,NCAA Division III Atlantic Region Cross Country Championships,2019-11-16
16725,MO,NCCAA National XC Championships,2019-11-16
16565,MI,NCAA Division III Great Lakes Region Cross Country Championships,2019-11-16
16567,ME,NCAA Division III New England Region Cross Country Championships,2019-11-16
16562,IA,NCAA Division III Central Region Cross Country Championships,2019-11-16
16563,CA,NCAA Division III West Region Cross Country Championships,2019-11-16
16545,WA,2019 NWAC Cross Country Championships,2019-11-18
16256,WA,NAIA Cross Country Championships,2019-11-22
16726,KY,NCAA Division III Cross Country Championships,2019-11-23
16731,IN,NCAA Division I Cross Country Championships,2019-11-23
16713,CA,NCAA Division II Cross Country Championships,2019-11-23
16526,CA,CCCAA Cross Country State Championships,2019-11-23
17033,TX,SFA Lumberjack Opener,2020-09-01
16927,KS,Terry Masterson Twilight Classic,2020-09-04
16947,CO,UCCS Rustbuster 2020,2020-09-04
16845,MS,MC 2020 Home Opener,2020-09-05
17065,MO,Culver Stockton Great River Open,2020-09-05
16936,KY,Eagle Opener,2020-09-05
17063,KS,McPherson Carol Swenson Invite,2020-09-05
17064,IA,SAU Short Course Duals,2020-09-05
17067,IA,Grand View Open,2020-09-05
16980,IA,Dordt Sunflower Opener,2020-09-05
16787,GA,MGA Invitational,2020-09-05
16906,FL,Fire Short Course Invitational,2020-09-05
17120,PA,Westmoreland Invitational,2020-09-11
16867,MT,Frontier Conference Preview Meet,2020-09-11
17377,MS,Blue Mountain Tri-Meet,2020-09-11
17107,KS,2020 Ollie Isom Invitational,2020-09-11
17110,KS,2020 Coyote XC Invite,2020-09-11
16933,IN,IWU Twilight Meet,2020-09-11
17111,GA,GMC Brickyard Invitational,2020-09-11
16925,AL,Azalea City Classic,2020-09-11
17117,SD,2020 DSU Herb Blakely Invitational,2020-09-12
17023,NY,TC3 XC Invitational,2020-09-12
17029,NY,Army vs. Syracuse Dual,2020-09-12
17115,NE,2020 NWU vs Simpson Dual,2020-09-12
17112,NE,2020 Bronco Stampede,2020-09-12
17118,MI,Hillsdale Invitational,2020-09-12
17047,IA,John Kurtt Triangular,2020-09-12
17113,IA,Fighting Bee Invite,2020-09-12
17121,IA,ARC TriMeet #1 Central College,2020-09-12
16890,AR,Central Arkansas Cross Country Challenge,2020-09-12
17069,TX,Abilene Christian Invitational,2020-09-18
17105,SD,2020 Black Hills State XC Invite,2020-09-18
17151,NC,Mountains to Sea Open CC Meet,2020-09-18
16905,NC,Montreat XC Kickoff,2020-09-18
17149,IN,Taylor University Ray Bullock Invitational,2020-09-18
17046,IL,Heartland CC XC Invitational,2020-09-18
17093,FL,Mountain Dew Gator Cross Country Invitational,2020-09-18
17152,FL,FNU vs. STU,2020-09-18
16860,CO,4 Corners XC Classic,2020-09-18
16948,CO,2020 Colorado Springs XC Open,2020-09-18
16989,WV,Golden Bear Classic XC Short Course,2020-09-19
17157,TN,Commodore Classic,2020-09-19
17160,MO,Columbia College Larry Young Invite,2020-09-19
17158,MI,Olivet vs. Adrian and Calvin,2020-09-19
17154,LA,LSU SEC Preview Meet,2020-09-19
17153,KS,Bob Timmons Classic,2020-09-19
17159,KS,2020 Muthama Rogers XC Invitational,2020-09-19
17240,IN,Red Wolf Invitational,2020-09-19
17025,IN,Irish Classic,2020-09-19
17086,IA,Morningside Open 2020,2020-09-19
17155,GA,Julius Johnson Invitational,2020-09-19
16855,FL,Alligator Lake Invitational,2020-09-19
17060,CO,Mountaineer/Cowboy Invite- College- SATURDAY,2020-09-19
16992,AL,UAH Chargers XC Open,2020-09-19
17044,MT,Frontier Conference Rumble,2020-09-24
17156,VA,Virginia Tech Invitational,2020-09-25
17195,VA,Virginia Invitational,2020-09-25
17172,TX,UTA XC Invite,2020-09-25
17028,TX,Dallas Baptist XC Opener,2020-09-25
17167,NH,Salem Vs Timberlane,2020-09-25
17168,NH,Oyster River vs Dover,2020-09-25
17197,MO,GLVC Pod 5 Tri Invite,2020-09-25
17196,MO,GLVC Pod 4 Tri Invite,2020-09-25
17199,MO,GLVC Pod 3 Tri Invite,2020-09-25
17094,MA,Coast-to-Coast Battle in Beantown,2020-09-25
17179,IN,GLVC R1 Triangular,2020-09-25
17221,IL,Tiger Cross Country Invitational,2020-09-25
17078,IL,GLVC Pod 2,2020-09-25
17198,IA,27th Annual Mustang Gallop,2020-09-25
17194,IA,2020 Spartan Classic,2020-09-25
17193,GA,GATA XC Classic,2020-09-25
17203,FL,FLRunners.com Invitational 21,2020-09-25
16781,AL,University of North Alabama XC Invitational,2020-09-25
16978,OH,Rio Grande Invitational,2020-09-26
16976,OH,Cedarville Open 2020,2020-09-26
17171,NH,Londonderry vs Pinkerton,2020-09-26
17205,NE,2020 Dean White Invite,2020-09-26
17200,KS,2020 Tabor Cottonwood Challenge,2020-09-26
17202,IA,St. Ambrose Invite,2020-09-26
17032,IA,BVU Tri,2020-09-26
17206,IA,A-R-C Tri #2,2020-09-26
17201,IA,2020 Yellowjacket Invite,2020-09-26
17207,IA,2020 Kohawk Quadrangular,2020-09-26
17232,CA,The Masters University XC Invitational,2020-09-26
17031,AL,John Doc Anderson Invite,2020-09-26
16982,ND,Shane Grever Invitational ,2020-09-28
17204,NH,Salem Vs. Londonderry,2020-09-29
17233,MS,Topper Trails Classic,2020-10-01
17284,TX,2020 East Texas Shoot-Out,2020-10-02
17282,TN,Buffalo Creek Invitational,2020-10-02
17294,SC,SWU warrior xc meet,2020-10-02
17122,OH,Tiffelberg Invitational- G-MAC Preview,2020-10-02
17210,NH,Oyster River vs Winnacunnet,2020-10-02
17280,NC,UNC Pembroke vs Francis Marion 5K,2020-10-02
17150,MD,Pitt vs Navy,2020-10-02
17243,LA,2020 ULM Warhawk XC Invitational,2020-10-02
16876,ID,CSI Classic,2020-10-02
17283,GA,Brenau Invitational,2020-10-02
17244,FL,Florida State Invitational,2020-10-02
17290,WI,2020 Warrior Cross Country Invitational,2020-10-03
17398,TX,2020 SPC Cross Country Invite,2020-10-03
