id,name,date,distance,venue,city
16704,NCAA Division II East Region Cross Country Championships,11/09/2019,10000.0,Belmoht Plateau,"Philadelphia, PA"
16705,AAC XC Championships,11/09/2019,8000.0,Boling Park,1200 Marietta Hwy
16706,NCAA Division II Midwest Region Cross Country Championships,11/09/2019,10000.0,Angel Mounds Cross Country Course,"Evansville, IN 47715"
16708,2019 KCAC Conference Championships,11/09/2019,8000.0,Four Mile Creek Resort,"Augusta, KS 67213"
16709,NAIA RIVER STATES CONF MEN,11/09/2019,7980.0,Oval in Schenley Park,"Pittsburgh, PA"
16711,Aii Conference CC Championships,11/09/2019,8000.0,Billy Mills Trail,155 Indian Ave
16712,2019 Crossroads League XC Championship,11/09/2019,8000.0,St. Patrick's Park,"South Bend, IN 46545"
16713,NCAA Division II Cross Country Championships,11/23/2019,10000.0,Sacramento State University,"Sacramento, CA 95819"
16714,2019 USATF New England Cross Country Championships,11/10/2019,10000.0,"Franklin Park, Boston MA","Boston, MA 02131"
16716,BA 4K #3,11/12/2019,4000.0,Bryn Athyn,"Middletown, PA"
16719,NCAA Division I South Region Cross Country Championships,11/15/2019,10000.0,Apalachee Regional Park,"Tallahassee, FL 00000"
16720,NCAA Division I South Central Region Cross Country Championships,11/15/2019,10000.0,Agri Park (Arkansas),"Fayetteville, AR 72701"
16721,NCAA Division I Great Lakes Region Cross Country Championships,11/15/2019,10000.0,Thomas Zimmer Cross Country Course,"Verona, WI 53711"
16722,NCAA Division I West Region Cross Country Championships,11/15/2019,10000.0,Colfax Golf Club,"Colfax, WA 99164"
16724,NCAA Division III Midwest Region Cross Country Championships,11/16/2019,8000.0,Lake Breeze Golf Course,"Winneconne, WI"
16726,NCAA Division III Cross Country Championships,11/23/2019,8000.0,E.P. Tom Sawyer Park,"Louisville, KY 40203"
16730,2019 Centennial Open,11/02/2019,8000.0,Gettysburg College,"Gettysburg, PA 17325"
16731,NCAA Division I Cross Country Championships,11/23/2019,10000.0,LaVern Gibson Championship XC Course,"Terre Haute, IN 00000"
16749,2020 William Graham Ranger College XC Invitational,10/09/2020,8000.0,Ranger College,"Ranger, TX 78130"
16765,North Carolina Wesleyan Cross Country Classic,02/13/2021,5000.0,NC Carolina Wesleyan,"Rocky Mount, NC 27804"
16781,University of North Alabama XC Invitational,09/25/2020,8000.0,North Alabama,
16786,Royals Challenge,10/09/2020,7400.0,Hodges Family Farm,"Charlotte, NC"
16787,MGA Invitational,09/05/2020,8000.0,Middle Georgia State,", GA"
16805,Fast Cats Cross Country Classic,10/09/2020,8000.0,Yellow Creek Park,"Owensboro, KY"
16824,2020 Koala XC Classic,10/03/2020,8000.0,Columbia College Cross-Country Course,3209 Charleston Hwy
16831,The Biscuit 8k/6k Collegiate Invite,10/17/2020,8000.0,Tryon International Equestrian Center,"Tryon, SC 28756"
16845,MC 2020 Home Opener,09/05/2020,5000.0,Choctaw Trails,"Clinton, MS 39058"
16846,MC 2020 Watson Invitational,10/17/2020,8000.0,Choctaw Trails,"Clinton, MS 39058"
16851,MSUB Open,10/09/2020,1609.0,Amend Park,"Billings, Montana 59101"
16860,4 Corners XC Classic,09/18/2020,8000.0,Fort Lewis,"Durango, CO"
16865,2020 Oklahoma State Invitational,10/17/2020,8000.0,OSU,"Stillwater, OK 74078"
16866,Cowboy Jamboree,10/03/2020,8000.0,OSU XC Course,"Stillwater, OK 74078"
16867,Frontier Conference Preview Meet,09/11/2020,7948.0,Prairie Farms Golf Course,"Havre, MT 59501"
16876,CSI Classic,10/02/2020,7000.0,Twin Falls Country Club Golf Course,"Twin Falls, Id 83301"
16889,Little Rock Open,10/17/2020,8000.0,War Memorial,"Little Rock, AR 72204"
16890,Central Arkansas Cross Country Challenge,09/12/2020,5000.0,Beaverfork Lake,"Conway, AR"
16905,Montreat XC Kickoff,09/18/2020,6436.0,Pulliam Stadium/Howard Fisher Memorial Field,"Black Mountain, NC 28711"
16906,Fire Short Course Invitational,09/05/2020,5000.0,Fun n Sun Expo center,"Lakeland, FL 33801"
16915,14th Annual Sand Shark Invitational,10/17/2020,8000.0,USC Beaufort,"Bluffton, SC"
16916,NAIA Southern States Challenge,10/24/2020,8000.0,USC Beaufort,"Bluffton, SC"
16917,Lions Club Bucks Overland Classic,10/09/2020,8000.0,Mena Lions Disc Golf Course,"Mena, AR"
16925,Azalea City Classic,09/11/2020,5000.0,South Alabama,"Mobile, AL 36688"
16927,Terry Masterson Twilight Classic,09/04/2020,6436.0,Hutchinson Community College,"Hutchinson, KS 67501"
16933,IWU Twilight Meet,09/11/2020,8000.0,Indiana Wesleyan,"Marion, IN 46953"
16936,Eagle Opener,09/05/2020,5000.0,Asbury College,1 Macklem Drive
16937,Chick-fil-A Invitational,10/24/2020,8000.0,Asbury University,"Wilmore, KY 40356"
16947,UCCS Rustbuster 2020,09/04/2020,8000.0,Monument Valley Park,"Colorado Springs, CO 80918"
16948,2020 Colorado Springs XC Open,09/18/2020,8000.0,Cherokee Ridge Golf Course,"Colorado Springs, CO 80918"
16976,Cedarville Open 2020,09/26/2020,8000.0,Elvin R King Cross Country Course,"Cedarville, OH 45314"
16978,Rio Grande Invitational,09/26/2020,8000.0,University of Rio Grande,"Rio Grande, OH 45674"
16980,Dordt Sunflower Opener,09/05/2020,8000.0,Dordt XC Course,"Sioux Center, IA 51250"
16982,Shane Grever Invitational,09/28/2020,8000.0,Heart River Golf Course,"Dickinson, ND 58601"
16985,Midwest XC Challenge,10/24/2020,8000.0,The Farm - Taylor University,"Upland, IN 46989"
16989,Golden Bear Classic XC Short Course,09/19/2020,4000.0,West Virginia Tech,"Beckley, WV 25136"
16992,UAH Chargers XC Open,09/19/2020,8000.0,John Hunt Park,2151 Airport Road
16999,Blazer Classic,10/16/2020,8000.0,Veterans Park at Hoover,Valleydale Rd
17015,Montreat XC Fall Classic/AAC Preview,10/17/2020,8000.0,Asheville Christian Academy,"Asheville, NC 28778"
17019,Rio Grande Home Meet,10/09/2020,8000.0,University of Rio Grande,"Rio Grande, OH 45674"
17023,TC3 XC Invitational,09/12/2020,5000.0,Tompkins Cortland Community College,"Dryden, NY"
17025,Irish Classic,09/19/2020,8045.0,Burke Golf Course,"Notre Dame, IN 46556"
17028,Dallas Baptist XC Opener,09/25/2020,8000.0,Dallas Baptist,"Dallas, TX 75211"
17029,Army vs. Syracuse Dual,09/12/2020,7500.0,Twin Ponds on the Farm,"Montgomery, NY 10996"
17031,John Doc Anderson Invite,09/26/2020,8000.0,Troy University,5000 Veterans Stadium
17032,BVU Tri,09/26/2020,8000.0,Sunrise Pointe Golf Course,"Storm Lake, IA 50588"
17033,SFA Lumberjack Opener,09/01/2020,5000.0,Pecan Park,"Nacogdoches, TX 75965"
17034,NJCAA Region XI Championships,11/01/2020,8000.0,Lakeside Golf Course,"Fort Dodge, IA 50501"
17044,Frontier Conference Rumble,09/24/2020,7996.0,Tenmile Park,"Helena, MT 59602"
17047,John Kurtt Triangular,09/12/2020,6000.0,Max Championships Cross Country Course,"Waverly, IA 50677"
17048,Dan Huston Triangular,10/10/2020,8000.0,Wartburg,"Waverly, IA 50677"
17049,Wartburg Triangular,10/24/2020,8000.0,Wartburg,"Waverly, IA 50677"
17050,Luther Tri #1,10/10/2020,8000.0,Luther College,"Decorah, IA 52101"
17060,Mountaineer/Cowboy Invite- College- SATURDAY,09/19/2020,8000.0,Van Tuyl Ranch,"Gunnison, CO 81230"
17063,McPherson Carol Swenson Invite,09/05/2020,5000.0,Bulldog Park,"McPherson, KS 67460"
17064,SAU Short Course Duals,09/05/2020,4000.0,Emeis Park,"Davenport, Iowa 52803"
17067,Grand View Open,09/05/2020,5000.0,DMACC Cross Country Course,"Des Moines, Iowa 50316"
17069,Abilene Christian Invitational,09/18/2020,8000.0,ACU,"Abilene, TX 79699"
17078,GLVC Pod 2,09/25/2020,6000.0,Illinois-Springfield,"Springfield, IL"
17084,2020 WT Buffalo Stampede,10/09/2020,8000.0,The Range,"Canyon, TX 79016"
17086,Morningside Open 2020,09/19/2020,8000.0,"Adams Nature Preserve, North Sioux City, SD","North Sioux City, SD 57049"
17087,Briar Cliff Invite 2020,10/03/2020,8000.0,"Adams Nature Preserve, North Sioux City, SD","North Sioux City, SD 57049"
17088,Mount Marty Invite 2020,10/24/2020,8000.0,Fox Run Golf Course,"Yankton, SD 57078"
17091,Ave Invitational / Conference Preview,10/03/2020,7996.0,Panther Run Golf Course,5050 Ave Maria BLVD
17093,Mountain Dew Gator Cross Country Invitational,09/18/2020,8000.0,Mark Bostic Golf Course,"Gainesville, FL 32601"
17094,Coast-to-Coast Battle in Beantown,09/25/2020,8000.0,Coogan Cross Country Course,"Attleboro, MA 02467"
17097,UNG PBC Preview meet,10/31/2020,8000.0,University of North Georgia Cross Country Course,"Oakwood, GA 30566"
17105,2020 Black Hills State XC Invite,09/18/2020,8000.0,Spearfish Canyon Country Club,"Spearfish, SD 57783"
17107,2020 Ollie Isom Invitational,09/11/2020,8000.0,Legions Park,"El Dorado, KS 67042"
17110,2020 Coyote XC Invite,09/11/2020,8000.0,Great Life Colf Course,"Salina, KS 67117"
17111,GMC Brickyard Invitational,09/11/2020,8000.0,Georgia Military College Home Course,"Milledgeville, GA 30066"
17112,2020 Bronco Stampede,09/12/2020,8000.0,Hastings College,"Hastings, NE 68901"
17113,Fighting Bee Invite,09/12/2020,6000.0,Crow Creek Park,"Bettendorf, IA"
17115,2020 NWU vs Simpson Dual,09/12/2020,6000.0,Pioneers Park,"Lincoln, NE 50588"
17117,2020 DSU Herb Blakely Invitational,09/12/2020,8000.0,Madison Golf and Country Club,45152 233rd St
17118,Hillsdale Invitational,09/12/2020,8000.0,Hillsdale College - Hayden Park,"Hillsdale, MI"
17120,Westmoreland Invitational,09/11/2020,4987.0,Westmoreland County Community College,"Youngwood, PA 15697"
17121,ARC TriMeet #1 Central College,09/12/2020,6000.0,Central College xc course,"Pella, IA, IA 50219"
17122,Tiffelberg Invitational- G-MAC Preview,10/02/2020,8000.0,Tiffin,"Tiffin, OH 44883"
17136,Army-Navy Star Series XC Meet,10/17/2020,7884.0,US Naval Academy Golf Course,"Annapolis, MD 21402"
17139,Wake Forest vs. UNC vs. NC State,10/16/2020,8000.0,Ivey Redmon Park,"Kernersville, NC 27284"
17143,GLVC East Divisional,10/10/2020,8000.0,Illinois-Springfield,"Springfield, IL"
17144,Angelo State Blue & Gold,10/16/2020,8000.0,Angelo State Cross Country Course,"San Angelo, TX 76904"
17149,Taylor University Ray Bullock Invitational,09/18/2020,8000.0,Taylor,"Upland, IN 46989"
17150,Pitt vs Navy,10/02/2020,7850.0,Naval Academy Cross Country Course,"Annapolis, MD 21402"
17151,Mountains to Sea Open CC Meet,09/18/2020,6400.0,State Farm Fields/Kennedy Trails,"Boone, NC 28608"
17152,FNU vs. STU,09/18/2020,5000.0,St. Thomas University,"Miami Gardens, FL 33054"
17153,Bob Timmons Classic,09/19/2020,6000.0,Rim Rock Farm,"Lawrence, KS 00000"
17154,LSU SEC Preview Meet,09/19/2020,6000.0,University Club,"Baton Rouge, LA 00000"
17155,Julius Johnson Invitational,09/19/2020,8000.0,Middle Georgia State University,", GA"
17156,Virginia Tech Invitational,09/25/2020,8000.0,Virginia Tech,"Blacksburg, VA 24061"
17157,Commodore Classic,09/19/2020,7900.0,Percy Warner Park,7311 TN-100
17158,Olivet vs. Adrian and Calvin,09/19/2020,8000.0,Broadway Acres GC,"Charlotte, MI 48813"
17159,2020 Muthama Rogers XC Invitational,09/19/2020,6436.0,Bethel,"North Newton, KS 67117"
17160,Columbia College Larry Young Invite,09/19/2020,8000.0,Gans Creek,"Columbia, MO 63044"
17168,Oyster River vs Dover,09/25/2020,5000.0,DeMeritt Hill Farm,"Lee, NH"
17171,Londonderry vs Pinkerton,09/26/2020,5000.0,Londonderry HS,"Londonderry, NH 03053"
17172,UTA XC Invite,09/25/2020,6436.0,Jesse Owens Athletic Complex,"Dallas, TX"
17179,GLVC R1 Triangular,09/25/2020,6000.0,Northview Church Cross-Country Course,"Carmel, IN 46033"
17181,Peach Belt Conference Championship,11/14/2020,8000.0,University of North Georgia-Gainesville,"Oakwood, GA"
17186,Jimmie Invitational Cross Country Meet,10/09/2020,8000.0,Parkhurst Recreation Area,"Jamestown, ND 58401"
17190,Newman Team Invite,10/30/2020,8000.0,Newman,"Wichita, KS 67213"
17193,GATA XC Classic,09/25/2020,8000.0,Georgia Southern CC Course,"Statesboro, GA 30066"
17194,2020 Spartan Classic,09/25/2020,8000.0,Southwestern CC,"Creston, IA 67042"
17195,Virginia Invitational,09/25/2020,8000.0,Panorama Farms,"Earlysville, VA 22936"
17198,27th Annual Mustang Gallop,09/25/2020,8000.0,Seminole Valley Park,"Cedar Rapids, IA"
17200,2020 Tabor Cottonwood Challenge,09/26/2020,8000.0,Harvey County East Lake,"Newton, KS 67114"
17201,2020 Yellowjacket Invite,09/26/2020,8000.0,Graceland University,"Lamoni, IA 50140"
17202,St. Ambrose Invite,09/26/2020,8000.0,Crow Creek Park,"Bettendorf, Iowa"
17203,FLRunners.com Invitational 21,09/25/2020,8000.0,Holloway Park,"Lakeland, FL 33812"
17205,2020 Dean White Invite,09/26/2020,8000.0,Doane University,"Crete, NE 68333"
17206,A-R-C Tri #2,09/26/2020,8000.0,Soccer Complex,"Dubuque, IA 52001"
17207,2020 Kohawk Quadrangular,09/26/2020,8000.0,NoelRidge Park Cross-Country Course,"Cedar Rapids, IA 52402"
17208,Heartland CC Cross Country Invitational #2,10/09/2020,8000.0,Maxwell Park,"Normal, IL 61761"
17210,Oyster River vs Winnacunnet,10/02/2020,5000.0,Demeritt Hill Farms,"Lee, NH"
17211,Pinkerton vs Nashua South,10/03/2020,5000.0,Pinkerton Academy,"Derry, NH 03038"
17214,William Jessup Warrior Invitational,10/24/2020,8000.0,William JUessup,"Rocklin, CA 95765"
17219,Carroll Community College XC Invitational,10/10/2020,8000.0,Carroll Community College,"Westminster, MD 21154"
17221,Tiger Cross Country Invitational,09/25/2020,5000.0,Aspen Ridge Golf Course,"Bourbonnaise, IL 60914"
17225,Londonderry vs Timberlane,10/10/2020,5000.0,Londonderry High School,"Londonderry, NH 03053"
17227,Oyster River vs Exeter,10/15/2020,5000.0,DeMeritt Hill Farm,"Lee, NH"
17228,Londonderry vs Windham,10/17/2020,5000.0,Londonderry High School,"Londonderry, NH 03053"
17229,Oyster River vs Newmarket vs Dover,10/23/2020,5000.0,DeMeritt Hill Farm,"Lee, NH"
17230,Londonderry vs Nashua North,10/24/2020,5000.0,Londonderry High School,"Londonderry, NH 03053"
17232,The Masters University XC Invitational,09/26/2020,8000.0,Central Park,"Santa Clarita, CA"
17233,Topper Trails Classic,10/01/2020,8000.0,Topper Trails,"Clinton, MS"
17235,Bethel Invitational,10/09/2020,8000.0,St. Patrick's County Park,"South Bend, IN 46545"
17237,Concordia Old School Classic,10/17/2020,5000.0,Concordia University Campus,4090 Geddes Road
17240,Red Wolf Invitational,09/19/2020,8045.0,Indiana University East,"Richmond, IN"
17241,Knight Invite,10/03/2020,8000.0,Gainey Athletic Complex,"Grand Rapids, Michigan 49546"
17243,2020 ULM Warhawk XC Invitational,10/02/2020,6437.0,NELSA-Chennault Park,"Monroe, LA 71209"
17244,Florida State Invitational,10/02/2020,8000.0,Apalachee Regional Park,"Tallahassee, FL 32306"
17280,UNC Pembroke vs Francis Marion 5K,10/02/2020,5000.0,UNC Pembroke,"Pembroke, NC"
17282,Buffalo Creek Invitational,10/02/2020,5000.0,Milligan Loop,"Elizabethton, TN 37682"
17283,Brenau Invitational,10/02/2020,8000.0,North Hall Park,"Gainesville, GA 30501"
17284,2020 East Texas Shoot-Out,10/02/2020,8000.0,Centennial Park,350 Hart Drive
17285,Mid States Classic - Southwestern College,10/24/2020,8000.0,Kansas Veterans Home,"Winfield, KS 67156"
17286,Gans Creek Classic,10/03/2020,8000.0,Gans Creek XC Course,"Columbia, MO 00000"
17287,MVCC HawkS Invitational,10/03/2020,5000.0,DEERFIELD TOWN PARK,"DEERFIELD, NY 13502"
17288,Tom Scott Open,10/30/2020,7400.0,Hodges Family Farm,"Charlotte, NC"
17289,Drakes Creek Scramble,10/17/2020,8000.0,Phil Moore Park,"Bowling Greene, KY"
17290,2020 Warrior Cross Country Invitational,10/03/2020,8000.0,Greenfield Park,"West Allis, WI 53227"
17291,2020 Red Devil Duals,10/03/2020,8000.0,Allen Old Golf Course,"Iola, KS 66749"
17292,Louisville Cross Country Classic,10/03/2020,8000.0,E.P. Tom Sawyer Park,"Louisville, KY 40241"
17293,Chadron State Cross Country Invitational,10/03/2020,8000.0,Chadron State College,"Chadron, NE 69337"
17294,SWU warrior xc meet,10/02/2020,5000.0,Campus Course/ SWU,7311 TN-100
17299,2020 RMAC Cross Country Championships,10/24/2020,8000.0,Monument Valley Park,"Colorado Springs, CO"
17300,Hawks Cross Country Invitational,10/24/2020,8000.0,Walker Trail Preserve,"Santee, CA 92019"
17303,University of Dubuque Triangular,10/10/2020,8000.0,Dubuque Soccer Complex,-
17306,St. Louis Fall Classic,10/24/2020,8000.0,Francis Park,"St. Louis, MO 63110"
17311,Wolfpack Invitational,10/07/2020,8000.0,WakeMed Soccer Park -- Cary NC,"Cary, NC 27511"
17312,ACU Naimadu Classic (Purple Division),10/17/2020,8000.0,Zoe Park,"Abilene, TX 79699"
17313,ACU Naimadu Classic (White Division),10/17/2020,8000.0,Zoe Park,"Abilene, TX 79699"
17315,Great Midwest Cross Country Championships,10/24/2020,8000.0,Seneca Hills Golf Course,"Tiffin, OH 44883"
17316,Lone Star Conference Cross Country Championships,10/31/2020,8000.0,Angelo State Univeristy,"San Angelo, TX 79015"
17321,Indian Hills Invitational,10/16/2020,8000.0,Cedar Creek Golf Course,-
17326,Bushnell Open,11/06/2020,6000.0,Middlefield Golf Course,"Cottage Grove, OR"
17328,PHCC Patriots Cross Country Invitational,10/09/2020,8000.0,Smith River Sports,"Martinsville, VA 24054"
17333,Colorado Mesa Maverick Invitational,10/10/2020,8000.0,Lincoln Park,"Grand Junction, CO"
17347,NAIA Seminole Valley Stampede,10/10/2020,8000.0,Seminole Cross Country Course,"Cedar Rapids, IA"
17348,UNK Invitational,10/16/2020,8000.0,Nebraska-Kearney,"Kearney, NE 68849"
17349,2020 Coach Gary Wilson Invitational XC Meet,10/10/2020,8000.0,University of West Georgia,"Carrollton, GA 30066"
17352,Bushnell Invitational,01/29/2021,8000.0,Middlefield Golf Course,"Cottage Grove, OR"
17353,2020 NHIAA Division I X-C Championships,10/31/2020,5000.0,Derryfield Park,"Manchester, NH"
17354,2020 NHIAA Division II X-C Championships,10/31/2020,5000.0,Derryfield Park,"Manchester, NH"
17355,2020 NHIAA Division III X-C Championships,10/31/2020,5000.0,Derryfield Park,"Manchester, NH"
17356,UM Western Bulldog Open,10/23/2020,7996.0,Beaverhead Golf Club,"Dillon, MT 59725"
17357,Newberry College Invitational 2020,10/30/2020,8000.0,Newberry,"Newberry, SC"
17370,American Rivers Championships,11/07/2020,8000.0,Central College,"Pella, IA 50219"
17379,Panorama Farms Invitational,10/16/2020,8000.0,Panorama Farms,"Earlysville, VA 22936"
17380,Blue Ridge Open CC Meet,10/16/2020,8000.0,State Farm Fields/Kennedy Trails,"Boone, NC 28608"
17381,Arturo Barrios Invitational,10/17/2020,8000.0,Dale Watts '71 XC Course,"College Station, TX 77843"
17382,Chanticleer Challenge,10/16/2020,8000.0,Hackler Course,3000 Downs Blvd.
17383,2020 Bethel College Invite,10/17/2020,8000.0,Bethel College,"North Newton, KS 67117"
17386,2020 NJCAA Region II Championships,10/31/2020,8000.0,Mena Lions Disc Golf Course,"Mena, AR"
17391,Golden State Athletic Conference Championships,11/07/2020,8000.0,Williiam Jessup University,"Rocklin, CA 95765"
17398,2020 SPC Cross Country Invite,10/03/2020,8000.0,South Plains College,"Levelland, TX 79336"
17399,Conference USA XC Championships,10/31/2020,8000.0,Veterans Park at Hoover,Valleydale Rd
17400,Calvin Knight Invite,10/24/2020,8000.0,Gainey Athletic Complex,"Grand Rapids, Michigan 49546"
17404,Crossroads League Cross Country Championships,11/06/2020,8000.0,IWU XC Course,"Marion, IN 46953"
